case_id,image_path,mask_path,split
757,data/processed/mmotu/images/757.png,data/processed/mmotu/masks/757.png,train
594,data/processed/mmotu/images/594.png,data/processed/mmotu/masks/594.png,train
784,data/processed/mmotu/images/784.png,data/processed/mmotu/masks/784.png,train
54,data/processed/mmotu/images/54.png,data/processed/mmotu/masks/54.png,train
92,data/processed/mmotu/images/92.png,data/processed/mmotu/masks/92.png,train
1253,data/processed/mmotu/images/1253.png,data/processed/mmotu/masks/1253.png,train
394,data/processed/mmotu/images/394.png,data/processed/mmotu/masks/394.png,train
1200,data/processed/mmotu/images/1200.png,data/processed/mmotu/masks/1200.png,train
1021,data/processed/mmotu/images/1021.png,data/processed/mmotu/masks/1021.png,train
1392,data/processed/mmotu/images/1392.png,data/processed/mmotu/masks/1392.png,train
961,data/processed/mmotu/images/961.png,data/processed/mmotu/masks/961.png,train
1204,data/processed/mmotu/images/1204.png,data/processed/mmotu/masks/1204.png,train
1031,data/processed/mmotu/images/1031.png,data/processed/mmotu/masks/1031.png,train
350,data/processed/mmotu/images/350.png,data/processed/mmotu/masks/350.png,train
617,data/processed/mmotu/images/617.png,data/processed/mmotu/masks/617.png,train
1420,data/processed/mmotu/images/1420.png,data/processed/mmotu/masks/1420.png,train
803,data/processed/mmotu/images/803.png,data/processed/mmotu/masks/803.png,train
975,data/processed/mmotu/images/975.png,data/processed/mmotu/masks/975.png,train
295,data/processed/mmotu/images/295.png,data/processed/mmotu/masks/295.png,train
892,data/processed/mmotu/images/892.png,data/processed/mmotu/masks/892.png,train
251,data/processed/mmotu/images/251.png,data/processed/mmotu/masks/251.png,train
818,data/processed/mmotu/images/818.png,data/processed/mmotu/masks/818.png,train
719,data/processed/mmotu/images/719.png,data/processed/mmotu/masks/719.png,train
809,data/processed/mmotu/images/809.png,data/processed/mmotu/masks/809.png,train
879,data/processed/mmotu/images/879.png,data/processed/mmotu/masks/879.png,train
397,data/processed/mmotu/images/397.png,data/processed/mmotu/masks/397.png,train
1142,data/processed/mmotu/images/1142.png,data/processed/mmotu/masks/1142.png,train
537,data/processed/mmotu/images/537.png,data/processed/mmotu/masks/537.png,train
744,data/processed/mmotu/images/744.png,data/processed/mmotu/masks/744.png,train
415,data/processed/mmotu/images/415.png,data/processed/mmotu/masks/415.png,train
797,data/processed/mmotu/images/797.png,data/processed/mmotu/masks/797.png,train
466,data/processed/mmotu/images/466.png,data/processed/mmotu/masks/466.png,train
499,data/processed/mmotu/images/499.png,data/processed/mmotu/masks/499.png,train
1135,data/processed/mmotu/images/1135.png,data/processed/mmotu/masks/1135.png,train
888,data/processed/mmotu/images/888.png,data/processed/mmotu/masks/888.png,train
1457,data/processed/mmotu/images/1457.png,data/processed/mmotu/masks/1457.png,train
699,data/processed/mmotu/images/699.png,data/processed/mmotu/masks/699.png,train
785,data/processed/mmotu/images/785.png,data/processed/mmotu/masks/785.png,train
1091,data/processed/mmotu/images/1091.png,data/processed/mmotu/masks/1091.png,train
203,data/processed/mmotu/images/203.png,data/processed/mmotu/masks/203.png,train
848,data/processed/mmotu/images/848.png,data/processed/mmotu/masks/848.png,train
705,data/processed/mmotu/images/705.png,data/processed/mmotu/masks/705.png,train
1046,data/processed/mmotu/images/1046.png,data/processed/mmotu/masks/1046.png,train
1134,data/processed/mmotu/images/1134.png,data/processed/mmotu/masks/1134.png,train
1361,data/processed/mmotu/images/1361.png,data/processed/mmotu/masks/1361.png,train
959,data/processed/mmotu/images/959.png,data/processed/mmotu/masks/959.png,train
1185,data/processed/mmotu/images/1185.png,data/processed/mmotu/masks/1185.png,train
927,data/processed/mmotu/images/927.png,data/processed/mmotu/masks/927.png,train
687,data/processed/mmotu/images/687.png,data/processed/mmotu/masks/687.png,train
1005,data/processed/mmotu/images/1005.png,data/processed/mmotu/masks/1005.png,train
59,data/processed/mmotu/images/59.png,data/processed/mmotu/masks/59.png,train
860,data/processed/mmotu/images/860.png,data/processed/mmotu/masks/860.png,train
630,data/processed/mmotu/images/630.png,data/processed/mmotu/masks/630.png,train
1405,data/processed/mmotu/images/1405.png,data/processed/mmotu/masks/1405.png,train
1226,data/processed/mmotu/images/1226.png,data/processed/mmotu/masks/1226.png,train
483,data/processed/mmotu/images/483.png,data/processed/mmotu/masks/483.png,train
846,data/processed/mmotu/images/846.png,data/processed/mmotu/masks/846.png,train
469,data/processed/mmotu/images/469.png,data/processed/mmotu/masks/469.png,train
923,data/processed/mmotu/images/923.png,data/processed/mmotu/masks/923.png,train
237,data/processed/mmotu/images/237.png,data/processed/mmotu/masks/237.png,train
1309,data/processed/mmotu/images/1309.png,data/processed/mmotu/masks/1309.png,train
810,data/processed/mmotu/images/810.png,data/processed/mmotu/masks/810.png,train
1234,data/processed/mmotu/images/1234.png,data/processed/mmotu/masks/1234.png,train
1133,data/processed/mmotu/images/1133.png,data/processed/mmotu/masks/1133.png,train
1423,data/processed/mmotu/images/1423.png,data/processed/mmotu/masks/1423.png,train
252,data/processed/mmotu/images/252.png,data/processed/mmotu/masks/252.png,train
986,data/processed/mmotu/images/986.png,data/processed/mmotu/masks/986.png,train
920,data/processed/mmotu/images/920.png,data/processed/mmotu/masks/920.png,train
171,data/processed/mmotu/images/171.png,data/processed/mmotu/masks/171.png,train
511,data/processed/mmotu/images/511.png,data/processed/mmotu/masks/511.png,train
1438,data/processed/mmotu/images/1438.png,data/processed/mmotu/masks/1438.png,train
872,data/processed/mmotu/images/872.png,data/processed/mmotu/masks/872.png,train
730,data/processed/mmotu/images/730.png,data/processed/mmotu/masks/730.png,train
113,data/processed/mmotu/images/113.png,data/processed/mmotu/masks/113.png,train
1360,data/processed/mmotu/images/1360.png,data/processed/mmotu/masks/1360.png,train
535,data/processed/mmotu/images/535.png,data/processed/mmotu/masks/535.png,train
916,data/processed/mmotu/images/916.png,data/processed/mmotu/masks/916.png,train
27,data/processed/mmotu/images/27.png,data/processed/mmotu/masks/27.png,train
1415,data/processed/mmotu/images/1415.png,data/processed/mmotu/masks/1415.png,train
1166,data/processed/mmotu/images/1166.png,data/processed/mmotu/masks/1166.png,train
709,data/processed/mmotu/images/709.png,data/processed/mmotu/masks/709.png,train
779,data/processed/mmotu/images/779.png,data/processed/mmotu/masks/779.png,train
223,data/processed/mmotu/images/223.png,data/processed/mmotu/masks/223.png,train
1127,data/processed/mmotu/images/1127.png,data/processed/mmotu/masks/1127.png,train
352,data/processed/mmotu/images/352.png,data/processed/mmotu/masks/352.png,train
56,data/processed/mmotu/images/56.png,data/processed/mmotu/masks/56.png,train
1176,data/processed/mmotu/images/1176.png,data/processed/mmotu/masks/1176.png,train
471,data/processed/mmotu/images/471.png,data/processed/mmotu/masks/471.png,train
125,data/processed/mmotu/images/125.png,data/processed/mmotu/masks/125.png,train
1262,data/processed/mmotu/images/1262.png,data/processed/mmotu/masks/1262.png,train
88,data/processed/mmotu/images/88.png,data/processed/mmotu/masks/88.png,train
1359,data/processed/mmotu/images/1359.png,data/processed/mmotu/masks/1359.png,train
1108,data/processed/mmotu/images/1108.png,data/processed/mmotu/masks/1108.png,train
763,data/processed/mmotu/images/763.png,data/processed/mmotu/masks/763.png,train
1180,data/processed/mmotu/images/1180.png,data/processed/mmotu/masks/1180.png,train
428,data/processed/mmotu/images/428.png,data/processed/mmotu/masks/428.png,train
122,data/processed/mmotu/images/122.png,data/processed/mmotu/masks/122.png,train
931,data/processed/mmotu/images/931.png,data/processed/mmotu/masks/931.png,train
919,data/processed/mmotu/images/919.png,data/processed/mmotu/masks/919.png,train
714,data/processed/mmotu/images/714.png,data/processed/mmotu/masks/714.png,train
1344,data/processed/mmotu/images/1344.png,data/processed/mmotu/masks/1344.png,train
842,data/processed/mmotu/images/842.png,data/processed/mmotu/masks/842.png,train
445,data/processed/mmotu/images/445.png,data/processed/mmotu/masks/445.png,train
1196,data/processed/mmotu/images/1196.png,data/processed/mmotu/masks/1196.png,train
253,data/processed/mmotu/images/253.png,data/processed/mmotu/masks/253.png,train
10,data/processed/mmotu/images/10.png,data/processed/mmotu/masks/10.png,train
11,data/processed/mmotu/images/11.png,data/processed/mmotu/masks/11.png,train
304,data/processed/mmotu/images/304.png,data/processed/mmotu/masks/304.png,train
938,data/processed/mmotu/images/938.png,data/processed/mmotu/masks/938.png,train
532,data/processed/mmotu/images/532.png,data/processed/mmotu/masks/532.png,train
838,data/processed/mmotu/images/838.png,data/processed/mmotu/masks/838.png,train
87,data/processed/mmotu/images/87.png,data/processed/mmotu/masks/87.png,train
1396,data/processed/mmotu/images/1396.png,data/processed/mmotu/masks/1396.png,train
7,data/processed/mmotu/images/7.png,data/processed/mmotu/masks/7.png,train
807,data/processed/mmotu/images/807.png,data/processed/mmotu/masks/807.png,train
273,data/processed/mmotu/images/273.png,data/processed/mmotu/masks/273.png,train
887,data/processed/mmotu/images/887.png,data/processed/mmotu/masks/887.png,train
808,data/processed/mmotu/images/808.png,data/processed/mmotu/masks/808.png,train
85,data/processed/mmotu/images/85.png,data/processed/mmotu/masks/85.png,train
1284,data/processed/mmotu/images/1284.png,data/processed/mmotu/masks/1284.png,train
26,data/processed/mmotu/images/26.png,data/processed/mmotu/masks/26.png,train
314,data/processed/mmotu/images/314.png,data/processed/mmotu/masks/314.png,train
830,data/processed/mmotu/images/830.png,data/processed/mmotu/masks/830.png,train
551,data/processed/mmotu/images/551.png,data/processed/mmotu/masks/551.png,train
240,data/processed/mmotu/images/240.png,data/processed/mmotu/masks/240.png,train
245,data/processed/mmotu/images/245.png,data/processed/mmotu/masks/245.png,train
80,data/processed/mmotu/images/80.png,data/processed/mmotu/masks/80.png,train
965,data/processed/mmotu/images/965.png,data/processed/mmotu/masks/965.png,train
805,data/processed/mmotu/images/805.png,data/processed/mmotu/masks/805.png,train
897,data/processed/mmotu/images/897.png,data/processed/mmotu/masks/897.png,train
392,data/processed/mmotu/images/392.png,data/processed/mmotu/masks/392.png,train
257,data/processed/mmotu/images/257.png,data/processed/mmotu/masks/257.png,train
588,data/processed/mmotu/images/588.png,data/processed/mmotu/masks/588.png,train
177,data/processed/mmotu/images/177.png,data/processed/mmotu/masks/177.png,train
29,data/processed/mmotu/images/29.png,data/processed/mmotu/masks/29.png,train
196,data/processed/mmotu/images/196.png,data/processed/mmotu/masks/196.png,train
675,data/processed/mmotu/images/675.png,data/processed/mmotu/masks/675.png,train
816,data/processed/mmotu/images/816.png,data/processed/mmotu/masks/816.png,train
741,data/processed/mmotu/images/741.png,data/processed/mmotu/masks/741.png,train
148,data/processed/mmotu/images/148.png,data/processed/mmotu/masks/148.png,train
63,data/processed/mmotu/images/63.png,data/processed/mmotu/masks/63.png,train
162,data/processed/mmotu/images/162.png,data/processed/mmotu/masks/162.png,train
751,data/processed/mmotu/images/751.png,data/processed/mmotu/masks/751.png,train
35,data/processed/mmotu/images/35.png,data/processed/mmotu/masks/35.png,train
9,data/processed/mmotu/images/9.png,data/processed/mmotu/masks/9.png,train
1434,data/processed/mmotu/images/1434.png,data/processed/mmotu/masks/1434.png,train
1084,data/processed/mmotu/images/1084.png,data/processed/mmotu/masks/1084.png,train
595,data/processed/mmotu/images/595.png,data/processed/mmotu/masks/595.png,train
183,data/processed/mmotu/images/183.png,data/processed/mmotu/masks/183.png,train
814,data/processed/mmotu/images/814.png,data/processed/mmotu/masks/814.png,train
344,data/processed/mmotu/images/344.png,data/processed/mmotu/masks/344.png,train
453,data/processed/mmotu/images/453.png,data/processed/mmotu/masks/453.png,train
479,data/processed/mmotu/images/479.png,data/processed/mmotu/masks/479.png,train
610,data/processed/mmotu/images/610.png,data/processed/mmotu/masks/610.png,train
1184,data/processed/mmotu/images/1184.png,data/processed/mmotu/masks/1184.png,train
1351,data/processed/mmotu/images/1351.png,data/processed/mmotu/masks/1351.png,train
391,data/processed/mmotu/images/391.png,data/processed/mmotu/masks/391.png,train
46,data/processed/mmotu/images/46.png,data/processed/mmotu/masks/46.png,train
1356,data/processed/mmotu/images/1356.png,data/processed/mmotu/masks/1356.png,train
366,data/processed/mmotu/images/366.png,data/processed/mmotu/masks/366.png,train
890,data/processed/mmotu/images/890.png,data/processed/mmotu/masks/890.png,train
794,data/processed/mmotu/images/794.png,data/processed/mmotu/masks/794.png,train
601,data/processed/mmotu/images/601.png,data/processed/mmotu/masks/601.png,train
254,data/processed/mmotu/images/254.png,data/processed/mmotu/masks/254.png,train
227,data/processed/mmotu/images/227.png,data/processed/mmotu/masks/227.png,train
540,data/processed/mmotu/images/540.png,data/processed/mmotu/masks/540.png,train
329,data/processed/mmotu/images/329.png,data/processed/mmotu/masks/329.png,train
291,data/processed/mmotu/images/291.png,data/processed/mmotu/masks/291.png,train
1087,data/processed/mmotu/images/1087.png,data/processed/mmotu/masks/1087.png,train
40,data/processed/mmotu/images/40.png,data/processed/mmotu/masks/40.png,train
1364,data/processed/mmotu/images/1364.png,data/processed/mmotu/masks/1364.png,train
1450,data/processed/mmotu/images/1450.png,data/processed/mmotu/masks/1450.png,train
640,data/processed/mmotu/images/640.png,data/processed/mmotu/masks/640.png,train
627,data/processed/mmotu/images/627.png,data/processed/mmotu/masks/627.png,train
512,data/processed/mmotu/images/512.png,data/processed/mmotu/masks/512.png,train
378,data/processed/mmotu/images/378.png,data/processed/mmotu/masks/378.png,train
1179,data/processed/mmotu/images/1179.png,data/processed/mmotu/masks/1179.png,train
1119,data/processed/mmotu/images/1119.png,data/processed/mmotu/masks/1119.png,train
622,data/processed/mmotu/images/622.png,data/processed/mmotu/masks/622.png,train
1034,data/processed/mmotu/images/1034.png,data/processed/mmotu/masks/1034.png,train
592,data/processed/mmotu/images/592.png,data/processed/mmotu/masks/592.png,train
1205,data/processed/mmotu/images/1205.png,data/processed/mmotu/masks/1205.png,train
1339,data/processed/mmotu/images/1339.png,data/processed/mmotu/masks/1339.png,train
1258,data/processed/mmotu/images/1258.png,data/processed/mmotu/masks/1258.png,train
1375,data/processed/mmotu/images/1375.png,data/processed/mmotu/masks/1375.png,train
1350,data/processed/mmotu/images/1350.png,data/processed/mmotu/masks/1350.png,train
209,data/processed/mmotu/images/209.png,data/processed/mmotu/masks/209.png,train
722,data/processed/mmotu/images/722.png,data/processed/mmotu/masks/722.png,train
654,data/processed/mmotu/images/654.png,data/processed/mmotu/masks/654.png,train
259,data/processed/mmotu/images/259.png,data/processed/mmotu/masks/259.png,train
713,data/processed/mmotu/images/713.png,data/processed/mmotu/masks/713.png,train
907,data/processed/mmotu/images/907.png,data/processed/mmotu/masks/907.png,train
1467,data/processed/mmotu/images/1467.png,data/processed/mmotu/masks/1467.png,train
1056,data/processed/mmotu/images/1056.png,data/processed/mmotu/masks/1056.png,train
1010,data/processed/mmotu/images/1010.png,data/processed/mmotu/masks/1010.png,train
739,data/processed/mmotu/images/739.png,data/processed/mmotu/masks/739.png,train
634,data/processed/mmotu/images/634.png,data/processed/mmotu/masks/634.png,train
1441,data/processed/mmotu/images/1441.png,data/processed/mmotu/masks/1441.png,train
134,data/processed/mmotu/images/134.png,data/processed/mmotu/masks/134.png,train
1167,data/processed/mmotu/images/1167.png,data/processed/mmotu/masks/1167.png,train
363,data/processed/mmotu/images/363.png,data/processed/mmotu/masks/363.png,train
1193,data/processed/mmotu/images/1193.png,data/processed/mmotu/masks/1193.png,train
389,data/processed/mmotu/images/389.png,data/processed/mmotu/masks/389.png,train
645,data/processed/mmotu/images/645.png,data/processed/mmotu/masks/645.png,train
467,data/processed/mmotu/images/467.png,data/processed/mmotu/masks/467.png,train
1301,data/processed/mmotu/images/1301.png,data/processed/mmotu/masks/1301.png,train
323,data/processed/mmotu/images/323.png,data/processed/mmotu/masks/323.png,train
1264,data/processed/mmotu/images/1264.png,data/processed/mmotu/masks/1264.png,train
591,data/processed/mmotu/images/591.png,data/processed/mmotu/masks/591.png,train
824,data/processed/mmotu/images/824.png,data/processed/mmotu/masks/824.png,train
1408,data/processed/mmotu/images/1408.png,data/processed/mmotu/masks/1408.png,train
996,data/processed/mmotu/images/996.png,data/processed/mmotu/masks/996.png,train
41,data/processed/mmotu/images/41.png,data/processed/mmotu/masks/41.png,train
1240,data/processed/mmotu/images/1240.png,data/processed/mmotu/masks/1240.png,train
572,data/processed/mmotu/images/572.png,data/processed/mmotu/masks/572.png,train
118,data/processed/mmotu/images/118.png,data/processed/mmotu/masks/118.png,train
1143,data/processed/mmotu/images/1143.png,data/processed/mmotu/masks/1143.png,train
332,data/processed/mmotu/images/332.png,data/processed/mmotu/masks/332.png,train
136,data/processed/mmotu/images/136.png,data/processed/mmotu/masks/136.png,train
308,data/processed/mmotu/images/308.png,data/processed/mmotu/masks/308.png,train
693,data/processed/mmotu/images/693.png,data/processed/mmotu/masks/693.png,train
185,data/processed/mmotu/images/185.png,data/processed/mmotu/masks/185.png,train
596,data/processed/mmotu/images/596.png,data/processed/mmotu/masks/596.png,train
6,data/processed/mmotu/images/6.png,data/processed/mmotu/masks/6.png,train
670,data/processed/mmotu/images/670.png,data/processed/mmotu/masks/670.png,train
1183,data/processed/mmotu/images/1183.png,data/processed/mmotu/masks/1183.png,train
1029,data/processed/mmotu/images/1029.png,data/processed/mmotu/masks/1029.png,train
374,data/processed/mmotu/images/374.png,data/processed/mmotu/masks/374.png,train
1456,data/processed/mmotu/images/1456.png,data/processed/mmotu/masks/1456.png,train
978,data/processed/mmotu/images/978.png,data/processed/mmotu/masks/978.png,train
928,data/processed/mmotu/images/928.png,data/processed/mmotu/masks/928.png,train
1080,data/processed/mmotu/images/1080.png,data/processed/mmotu/masks/1080.png,train
903,data/processed/mmotu/images/903.png,data/processed/mmotu/masks/903.png,train
484,data/processed/mmotu/images/484.png,data/processed/mmotu/masks/484.png,train
184,data/processed/mmotu/images/184.png,data/processed/mmotu/masks/184.png,train
909,data/processed/mmotu/images/909.png,data/processed/mmotu/masks/909.png,train
375,data/processed/mmotu/images/375.png,data/processed/mmotu/masks/375.png,train
1215,data/processed/mmotu/images/1215.png,data/processed/mmotu/masks/1215.png,train
101,data/processed/mmotu/images/101.png,data/processed/mmotu/masks/101.png,train
1282,data/processed/mmotu/images/1282.png,data/processed/mmotu/masks/1282.png,train
216,data/processed/mmotu/images/216.png,data/processed/mmotu/masks/216.png,train
1347,data/processed/mmotu/images/1347.png,data/processed/mmotu/masks/1347.png,train
844,data/processed/mmotu/images/844.png,data/processed/mmotu/masks/844.png,train
1148,data/processed/mmotu/images/1148.png,data/processed/mmotu/masks/1148.png,train
432,data/processed/mmotu/images/432.png,data/processed/mmotu/masks/432.png,train
1016,data/processed/mmotu/images/1016.png,data/processed/mmotu/masks/1016.png,train
258,data/processed/mmotu/images/258.png,data/processed/mmotu/masks/258.png,train
715,data/processed/mmotu/images/715.png,data/processed/mmotu/masks/715.png,train
424,data/processed/mmotu/images/424.png,data/processed/mmotu/masks/424.png,train
817,data/processed/mmotu/images/817.png,data/processed/mmotu/masks/817.png,train
182,data/processed/mmotu/images/182.png,data/processed/mmotu/masks/182.png,train
964,data/processed/mmotu/images/964.png,data/processed/mmotu/masks/964.png,train
294,data/processed/mmotu/images/294.png,data/processed/mmotu/masks/294.png,train
538,data/processed/mmotu/images/538.png,data/processed/mmotu/masks/538.png,train
1169,data/processed/mmotu/images/1169.png,data/processed/mmotu/masks/1169.png,train
554,data/processed/mmotu/images/554.png,data/processed/mmotu/masks/554.png,train
305,data/processed/mmotu/images/305.png,data/processed/mmotu/masks/305.png,train
1458,data/processed/mmotu/images/1458.png,data/processed/mmotu/masks/1458.png,train
650,data/processed/mmotu/images/650.png,data/processed/mmotu/masks/650.png,train
1425,data/processed/mmotu/images/1425.png,data/processed/mmotu/masks/1425.png,train
447,data/processed/mmotu/images/447.png,data/processed/mmotu/masks/447.png,train
349,data/processed/mmotu/images/349.png,data/processed/mmotu/masks/349.png,train
1225,data/processed/mmotu/images/1225.png,data/processed/mmotu/masks/1225.png,train
1017,data/processed/mmotu/images/1017.png,data/processed/mmotu/masks/1017.png,train
880,data/processed/mmotu/images/880.png,data/processed/mmotu/masks/880.png,train
1411,data/processed/mmotu/images/1411.png,data/processed/mmotu/masks/1411.png,train
742,data/processed/mmotu/images/742.png,data/processed/mmotu/masks/742.png,train
1247,data/processed/mmotu/images/1247.png,data/processed/mmotu/masks/1247.png,train
536,data/processed/mmotu/images/536.png,data/processed/mmotu/masks/536.png,train
770,data/processed/mmotu/images/770.png,data/processed/mmotu/masks/770.png,train
1345,data/processed/mmotu/images/1345.png,data/processed/mmotu/masks/1345.png,train
400,data/processed/mmotu/images/400.png,data/processed/mmotu/masks/400.png,train
970,data/processed/mmotu/images/970.png,data/processed/mmotu/masks/970.png,train
1307,data/processed/mmotu/images/1307.png,data/processed/mmotu/masks/1307.png,train
369,data/processed/mmotu/images/369.png,data/processed/mmotu/masks/369.png,train
876,data/processed/mmotu/images/876.png,data/processed/mmotu/masks/876.png,train
1115,data/processed/mmotu/images/1115.png,data/processed/mmotu/masks/1115.png,train
460,data/processed/mmotu/images/460.png,data/processed/mmotu/masks/460.png,train
688,data/processed/mmotu/images/688.png,data/processed/mmotu/masks/688.png,train
933,data/processed/mmotu/images/933.png,data/processed/mmotu/masks/933.png,train
1077,data/processed/mmotu/images/1077.png,data/processed/mmotu/masks/1077.png,train
1296,data/processed/mmotu/images/1296.png,data/processed/mmotu/masks/1296.png,train
791,data/processed/mmotu/images/791.png,data/processed/mmotu/masks/791.png,train
1418,data/processed/mmotu/images/1418.png,data/processed/mmotu/masks/1418.png,train
1107,data/processed/mmotu/images/1107.png,data/processed/mmotu/masks/1107.png,train
616,data/processed/mmotu/images/616.png,data/processed/mmotu/masks/616.png,train
662,data/processed/mmotu/images/662.png,data/processed/mmotu/masks/662.png,train
694,data/processed/mmotu/images/694.png,data/processed/mmotu/masks/694.png,train
841,data/processed/mmotu/images/841.png,data/processed/mmotu/masks/841.png,train
450,data/processed/mmotu/images/450.png,data/processed/mmotu/masks/450.png,train
990,data/processed/mmotu/images/990.png,data/processed/mmotu/masks/990.png,train
690,data/processed/mmotu/images/690.png,data/processed/mmotu/masks/690.png,train
893,data/processed/mmotu/images/893.png,data/processed/mmotu/masks/893.png,val
704,data/processed/mmotu/images/704.png,data/processed/mmotu/masks/704.png,val
500,data/processed/mmotu/images/500.png,data/processed/mmotu/masks/500.png,val
1206,data/processed/mmotu/images/1206.png,data/processed/mmotu/masks/1206.png,val
328,data/processed/mmotu/images/328.png,data/processed/mmotu/masks/328.png,val
32,data/processed/mmotu/images/32.png,data/processed/mmotu/masks/32.png,val
1175,data/processed/mmotu/images/1175.png,data/processed/mmotu/masks/1175.png,val
383,data/processed/mmotu/images/383.png,data/processed/mmotu/masks/383.png,val
948,data/processed/mmotu/images/948.png,data/processed/mmotu/masks/948.png,val
225,data/processed/mmotu/images/225.png,data/processed/mmotu/masks/225.png,val
982,data/processed/mmotu/images/982.png,data/processed/mmotu/masks/982.png,val
679,data/processed/mmotu/images/679.png,data/processed/mmotu/masks/679.png,val
1379,data/processed/mmotu/images/1379.png,data/processed/mmotu/masks/1379.png,val
1298,data/processed/mmotu/images/1298.png,data/processed/mmotu/masks/1298.png,val
436,data/processed/mmotu/images/436.png,data/processed/mmotu/masks/436.png,val
796,data/processed/mmotu/images/796.png,data/processed/mmotu/masks/796.png,val
753,data/processed/mmotu/images/753.png,data/processed/mmotu/masks/753.png,val
475,data/processed/mmotu/images/475.png,data/processed/mmotu/masks/475.png,val
963,data/processed/mmotu/images/963.png,data/processed/mmotu/masks/963.png,val
874,data/processed/mmotu/images/874.png,data/processed/mmotu/masks/874.png,val
759,data/processed/mmotu/images/759.png,data/processed/mmotu/masks/759.png,val
631,data/processed/mmotu/images/631.png,data/processed/mmotu/masks/631.png,val
93,data/processed/mmotu/images/93.png,data/processed/mmotu/masks/93.png,val
1186,data/processed/mmotu/images/1186.png,data/processed/mmotu/masks/1186.png,val
244,data/processed/mmotu/images/244.png,data/processed/mmotu/masks/244.png,val
946,data/processed/mmotu/images/946.png,data/processed/mmotu/masks/946.png,val
647,data/processed/mmotu/images/647.png,data/processed/mmotu/masks/647.png,val
736,data/processed/mmotu/images/736.png,data/processed/mmotu/masks/736.png,val
795,data/processed/mmotu/images/795.png,data/processed/mmotu/masks/795.png,val
288,data/processed/mmotu/images/288.png,data/processed/mmotu/masks/288.png,val
110,data/processed/mmotu/images/110.png,data/processed/mmotu/masks/110.png,val
1271,data/processed/mmotu/images/1271.png,data/processed/mmotu/masks/1271.png,val
1044,data/processed/mmotu/images/1044.png,data/processed/mmotu/masks/1044.png,val
1050,data/processed/mmotu/images/1050.png,data/processed/mmotu/masks/1050.png,val
433,data/processed/mmotu/images/433.png,data/processed/mmotu/masks/433.png,val
477,data/processed/mmotu/images/477.png,data/processed/mmotu/masks/477.png,val
287,data/processed/mmotu/images/287.png,data/processed/mmotu/masks/287.png,val
862,data/processed/mmotu/images/862.png,data/processed/mmotu/masks/862.png,val
732,data/processed/mmotu/images/732.png,data/processed/mmotu/masks/732.png,val
83,data/processed/mmotu/images/83.png,data/processed/mmotu/masks/83.png,val
187,data/processed/mmotu/images/187.png,data/processed/mmotu/masks/187.png,val
1130,data/processed/mmotu/images/1130.png,data/processed/mmotu/masks/1130.png,val
333,data/processed/mmotu/images/333.png,data/processed/mmotu/masks/333.png,val
322,data/processed/mmotu/images/322.png,data/processed/mmotu/masks/322.png,val
166,data/processed/mmotu/images/166.png,data/processed/mmotu/masks/166.png,val
82,data/processed/mmotu/images/82.png,data/processed/mmotu/masks/82.png,val
1245,data/processed/mmotu/images/1245.png,data/processed/mmotu/masks/1245.png,val
201,data/processed/mmotu/images/201.png,data/processed/mmotu/masks/201.png,val
609,data/processed/mmotu/images/609.png,data/processed/mmotu/masks/609.png,val
994,data/processed/mmotu/images/994.png,data/processed/mmotu/masks/994.png,val
1125,data/processed/mmotu/images/1125.png,data/processed/mmotu/masks/1125.png,val
597,data/processed/mmotu/images/597.png,data/processed/mmotu/masks/597.png,val
952,data/processed/mmotu/images/952.png,data/processed/mmotu/masks/952.png,val
1431,data/processed/mmotu/images/1431.png,data/processed/mmotu/masks/1431.png,val
1227,data/processed/mmotu/images/1227.png,data/processed/mmotu/masks/1227.png,val
407,data/processed/mmotu/images/407.png,data/processed/mmotu/masks/407.png,val
904,data/processed/mmotu/images/904.png,data/processed/mmotu/masks/904.png,val
863,data/processed/mmotu/images/863.png,data/processed/mmotu/masks/863.png,val
1188,data/processed/mmotu/images/1188.png,data/processed/mmotu/masks/1188.png,val
507,data/processed/mmotu/images/507.png,data/processed/mmotu/masks/507.png,val
1255,data/processed/mmotu/images/1255.png,data/processed/mmotu/masks/1255.png,val
1325,data/processed/mmotu/images/1325.png,data/processed/mmotu/masks/1325.png,val
828,data/processed/mmotu/images/828.png,data/processed/mmotu/masks/828.png,val
1171,data/processed/mmotu/images/1171.png,data/processed/mmotu/masks/1171.png,val
657,data/processed/mmotu/images/657.png,data/processed/mmotu/masks/657.png,val
613,data/processed/mmotu/images/613.png,data/processed/mmotu/masks/613.png,val
192,data/processed/mmotu/images/192.png,data/processed/mmotu/masks/192.png,val
723,data/processed/mmotu/images/723.png,data/processed/mmotu/masks/723.png,val
1314,data/processed/mmotu/images/1314.png,data/processed/mmotu/masks/1314.png,val
231,data/processed/mmotu/images/231.png,data/processed/mmotu/masks/231.png,val
353,data/processed/mmotu/images/353.png,data/processed/mmotu/masks/353.png,val
749,data/processed/mmotu/images/749.png,data/processed/mmotu/masks/749.png,val
1316,data/processed/mmotu/images/1316.png,data/processed/mmotu/masks/1316.png,val
764,data/processed/mmotu/images/764.png,data/processed/mmotu/masks/764.png,val
116,data/processed/mmotu/images/116.png,data/processed/mmotu/masks/116.png,val
312,data/processed/mmotu/images/312.png,data/processed/mmotu/masks/312.png,val
143,data/processed/mmotu/images/143.png,data/processed/mmotu/masks/143.png,val
