case_id,image_path,mask_path,image_width,image_height,mask_width,mask_height,mask_area_px,blank_mask,image_hash,status
337,data/raw/MMOTU/OTU_2d/images/337.JPG,data/raw/MMOTU/OTU_2d/annotations/337.PNG,801,619,801,619,102385,False,86de49a80787,ok
338,data/raw/MMOTU/OTU_2d/images/338.JPG,data/raw/MMOTU/OTU_2d/annotations/338.PNG,567,590,567,590,94216,False,31b164965b5b,ok
339,data/raw/MMOTU/OTU_2d/images/339.JPG,data/raw/MMOTU/OTU_2d/annotations/339.PNG,569,592,569,592,82829,False,97b8a47fffed,ok
34,data/raw/MMOTU/OTU_2d/images/34.JPG,data/raw/MMOTU/OTU_3d/annotations/34.PNG,479,532,555,556,113658,False,a2e10e502eae,ok
340,data/raw/MMOTU/OTU_2d/images/340.JPG,data/raw/MMOTU/OTU_2d/annotations/340.PNG,569,587,569,587,54759,False,f617ae4129f8,ok
341,data/raw/MMOTU/OTU_2d/images/341.JPG,data/raw/MMOTU/OTU_2d/annotations/341.PNG,566,592,566,592,13817,False,4d1b2e7f6003,ok
342,data/raw/MMOTU/OTU_2d/images/342.JPG,data/raw/MMOTU/OTU_2d/annotations/342.PNG,569,590,569,590,21596,False,398662f5f1e8,ok
343,data/raw/MMOTU/OTU_2d/images/343.JPG,data/raw/MMOTU/OTU_2d/annotations/343.PNG,958,531,958,531,61164,False,5984e464d8a8,ok
344,data/raw/MMOTU/OTU_2d/images/344.JPG,data/raw/MMOTU/OTU_2d/annotations/344.PNG,959,533,959,533,107469,False,89c085955eac,ok
345,data/raw/MMOTU/OTU_2d/images/345.JPG,data/raw/MMOTU/OTU_2d/annotations/345.PNG,959,538,959,538,158122,False,23b882312baa,ok
346,data/raw/MMOTU/OTU_2d/images/346.JPG,data/raw/MMOTU/OTU_2d/annotations/346.PNG,958,535,958,535,125982,False,5b249a0c2bfc,ok
347,data/raw/MMOTU/OTU_2d/images/347.JPG,data/raw/MMOTU/OTU_2d/annotations/347.PNG,828,609,828,609,13008,False,666808792fa4,ok
348,data/raw/MMOTU/OTU_2d/images/348.JPG,data/raw/MMOTU/OTU_2d/annotations/348.PNG,478,604,478,604,16328,False,2fd04448a2bd,ok
349,data/raw/MMOTU/OTU_2d/images/349.JPG,data/raw/MMOTU/OTU_2d/annotations/349.PNG,476,600,476,600,14535,False,8c261076786c,ok
35,data/raw/MMOTU/OTU_2d/images/35.JPG,data/raw/MMOTU/OTU_3d/annotations/35.PNG,480,535,553,496,146087,False,2764c75fa416,ok
350,data/raw/MMOTU/OTU_2d/images/350.JPG,data/raw/MMOTU/OTU_2d/annotations/350.PNG,474,604,474,604,9245,False,ed72815b05db,ok
351,data/raw/MMOTU/OTU_2d/images/351.JPG,data/raw/MMOTU/OTU_2d/annotations/351.PNG,473,601,473,601,9323,False,c2db830425a0,ok
352,data/raw/MMOTU/OTU_2d/images/352.JPG,data/raw/MMOTU/OTU_2d/annotations/352.PNG,958,535,958,535,9769,False,e2bf06ca6346,ok
353,data/raw/MMOTU/OTU_2d/images/353.JPG,data/raw/MMOTU/OTU_2d/annotations/353.PNG,958,537,958,537,12267,False,6ea613ae7a75,ok
354,data/raw/MMOTU/OTU_2d/images/354.JPG,data/raw/MMOTU/OTU_2d/annotations/354.PNG,958,535,958,535,10023,False,071b0e5de47e,ok
355,data/raw/MMOTU/OTU_2d/images/355.JPG,data/raw/MMOTU/OTU_2d/annotations/355.PNG,958,537,958,537,10171,False,cd14236b6f82,ok
356,data/raw/MMOTU/OTU_2d/images/356.JPG,data/raw/MMOTU/OTU_2d/annotations/356.PNG,959,535,959,535,8070,False,51b8db4b47cf,ok
357,data/raw/MMOTU/OTU_2d/images/357.JPG,data/raw/MMOTU/OTU_2d/annotations/357.PNG,480,533,480,533,13815,False,db52cea9ad84,ok
358,data/raw/MMOTU/OTU_2d/images/358.JPG,data/raw/MMOTU/OTU_2d/annotations/358.PNG,479,534,479,534,13359,False,21c11ee7a994,ok
359,data/raw/MMOTU/OTU_2d/images/359.JPG,data/raw/MMOTU/OTU_2d/annotations/359.PNG,973,534,973,534,149677,False,69b4db0140b4,ok
36,data/raw/MMOTU/OTU_2d/images/36.JPG,data/raw/MMOTU/OTU_3d/annotations/36.PNG,958,533,554,497,156141,False,e597f1f82272,ok
360,data/raw/MMOTU/OTU_2d/images/360.JPG,data/raw/MMOTU/OTU_2d/annotations/360.PNG,964,534,964,534,137298,False,e97c1c1e52d1,ok
361,data/raw/MMOTU/OTU_2d/images/361.JPG,data/raw/MMOTU/OTU_2d/annotations/361.PNG,963,555,963,555,147927,False,fd2ab52960dc,ok
362,data/raw/MMOTU/OTU_2d/images/362.JPG,data/raw/MMOTU/OTU_2d/annotations/362.PNG,958,556,958,556,132124,False,16b70af4726c,ok
363,data/raw/MMOTU/OTU_2d/images/363.JPG,data/raw/MMOTU/OTU_2d/annotations/363.PNG,963,557,963,557,128437,False,b6c50e37d268,ok
364,data/raw/MMOTU/OTU_2d/images/364.JPG,data/raw/MMOTU/OTU_2d/annotations/364.PNG,958,562,958,562,92324,False,3c1ce0dfb8ae,ok
365,data/raw/MMOTU/OTU_2d/images/365.JPG,data/raw/MMOTU/OTU_2d/annotations/365.PNG,958,554,958,554,165085,False,7befe41a78fc,ok
366,data/raw/MMOTU/OTU_2d/images/366.JPG,data/raw/MMOTU/OTU_2d/annotations/366.PNG,959,535,959,535,4634,False,a57a60ea23fb,ok
367,data/raw/MMOTU/OTU_2d/images/367.JPG,data/raw/MMOTU/OTU_2d/annotations/367.PNG,958,534,958,534,4995,False,1ed1249a7355,ok
368,data/raw/MMOTU/OTU_2d/images/368.JPG,data/raw/MMOTU/OTU_2d/annotations/368.PNG,958,534,958,534,4710,False,df0d93932e34,ok
369,data/raw/MMOTU/OTU_2d/images/369.JPG,data/raw/MMOTU/OTU_2d/annotations/369.PNG,1135,589,1135,589,142953,False,5fb3370b4f8b,ok
37,data/raw/MMOTU/OTU_2d/images/37.JPG,data/raw/MMOTU/OTU_3d/annotations/37.PNG,958,534,561,556,50770,False,bb4c274a35b1,ok
370,data/raw/MMOTU/OTU_2d/images/370.JPG,data/raw/MMOTU/OTU_2d/annotations/370.PNG,1134,591,1134,591,159155,False,64e6ed1465e0,ok
371,data/raw/MMOTU/OTU_2d/images/371.JPG,data/raw/MMOTU/OTU_2d/annotations/371.PNG,803,671,803,671,85796,False,cb996f8a4310,ok
372,data/raw/MMOTU/OTU_2d/images/372.JPG,data/raw/MMOTU/OTU_2d/annotations/372.PNG,806,669,806,669,88561,False,68d98f5cca8e,ok
373,data/raw/MMOTU/OTU_2d/images/373.JPG,data/raw/MMOTU/OTU_2d/annotations/373.PNG,480,536,480,536,59870,False,d9014723e87a,ok
374,data/raw/MMOTU/OTU_2d/images/374.JPG,data/raw/MMOTU/OTU_2d/annotations/374.PNG,480,535,480,535,49868,False,437f4863861a,ok
375,data/raw/MMOTU/OTU_2d/images/375.JPG,data/raw/MMOTU/OTU_2d/annotations/375.PNG,479,535,479,535,58803,False,3b3fd562820d,ok
376,data/raw/MMOTU/OTU_2d/images/376.JPG,data/raw/MMOTU/OTU_2d/annotations/376.PNG,480,535,480,535,32629,False,91fb3699b2f2,ok
377,data/raw/MMOTU/OTU_2d/images/377.JPG,data/raw/MMOTU/OTU_2d/annotations/377.PNG,483,539,483,539,33924,False,ef9205ddeb36,ok
378,data/raw/MMOTU/OTU_2d/images/378.JPG,data/raw/MMOTU/OTU_2d/annotations/378.PNG,479,538,479,538,61571,False,b784acea1d60,ok
379,data/raw/MMOTU/OTU_2d/images/379.JPG,data/raw/MMOTU/OTU_2d/annotations/379.PNG,482,531,482,531,62383,False,19bef3863601,ok
38,data/raw/MMOTU/OTU_2d/images/38.JPG,data/raw/MMOTU/OTU_3d/annotations/38.PNG,481,535,564,551,50129,False,54018481c70b,ok
380,data/raw/MMOTU/OTU_2d/images/380.JPG,data/raw/MMOTU/OTU_2d/annotations/380.PNG,477,535,477,535,66233,False,8927a25a9a53,ok
381,data/raw/MMOTU/OTU_2d/images/381.JPG,data/raw/MMOTU/OTU_2d/annotations/381.PNG,481,533,481,533,66233,False,388c66e941c9,ok
382,data/raw/MMOTU/OTU_2d/images/382.JPG,data/raw/MMOTU/OTU_2d/annotations/382.PNG,478,531,478,531,63167,False,5a95291a3def,ok
383,data/raw/MMOTU/OTU_2d/images/383.JPG,data/raw/MMOTU/OTU_2d/annotations/383.PNG,549,585,549,585,86866,False,93f59cec05b6,ok
384,data/raw/MMOTU/OTU_2d/images/384.JPG,data/raw/MMOTU/OTU_2d/annotations/384.PNG,554,589,554,589,96144,False,2ac817e71cdb,ok
385,data/raw/MMOTU/OTU_2d/images/385.JPG,data/raw/MMOTU/OTU_2d/annotations/385.PNG,548,584,548,584,35180,False,ce93c44f81ca,ok
386,data/raw/MMOTU/OTU_2d/images/386.JPG,data/raw/MMOTU/OTU_2d/annotations/386.PNG,550,587,550,587,88294,False,fbcdd4f564b1,ok
387,data/raw/MMOTU/OTU_2d/images/387.JPG,data/raw/MMOTU/OTU_2d/annotations/387.PNG,905,534,905,534,55925,False,675246725763,ok
388,data/raw/MMOTU/OTU_2d/images/388.JPG,data/raw/MMOTU/OTU_2d/annotations/388.PNG,905,532,905,532,57519,False,952d5f96bfbf,ok
389,data/raw/MMOTU/OTU_2d/images/389.JPG,data/raw/MMOTU/OTU_2d/annotations/389.PNG,938,537,938,537,60014,False,3a603cffb25f,ok
39,data/raw/MMOTU/OTU_2d/images/39.JPG,data/raw/MMOTU/OTU_3d/annotations/39.PNG,478,534,559,552,50107,False,7522b7734ba3,ok
390,data/raw/MMOTU/OTU_2d/images/390.JPG,data/raw/MMOTU/OTU_2d/annotations/390.PNG,914,533,914,533,57947,False,9fe0a572b81c,ok
391,data/raw/MMOTU/OTU_2d/images/391.JPG,data/raw/MMOTU/OTU_2d/annotations/391.PNG,959,535,959,535,30194,False,30c0d3dfc17d,ok
392,data/raw/MMOTU/OTU_2d/images/392.JPG,data/raw/MMOTU/OTU_2d/annotations/392.PNG,957,530,957,530,21782,False,09492ff681be,ok
393,data/raw/MMOTU/OTU_2d/images/393.JPG,data/raw/MMOTU/OTU_2d/annotations/393.PNG,959,531,959,531,77657,False,05b25a064ffc,ok
394,data/raw/MMOTU/OTU_2d/images/394.JPG,data/raw/MMOTU/OTU_2d/annotations/394.PNG,958,531,958,531,76536,False,2c7dfe160f63,ok
395,data/raw/MMOTU/OTU_2d/images/395.JPG,data/raw/MMOTU/OTU_2d/annotations/395.PNG,959,531,959,531,53466,False,5ebad23e801d,ok
396,data/raw/MMOTU/OTU_2d/images/396.JPG,data/raw/MMOTU/OTU_2d/annotations/396.PNG,959,532,959,532,54043,False,83994cc6801c,ok
397,data/raw/MMOTU/OTU_2d/images/397.JPG,data/raw/MMOTU/OTU_2d/annotations/397.PNG,479,534,479,534,62255,False,a21ef29196fe,ok
398,data/raw/MMOTU/OTU_2d/images/398.JPG,data/raw/MMOTU/OTU_2d/annotations/398.PNG,959,534,959,534,100702,False,95d2fc97d316,ok
399,data/raw/MMOTU/OTU_2d/images/399.JPG,data/raw/MMOTU/OTU_2d/annotations/399.PNG,843,613,843,613,67902,False,d85edbae5459,ok
4,data/raw/MMOTU/OTU_2d/images/4.JPG,data/raw/MMOTU/OTU_3d/annotations/4.PNG,478,535,550,552,28545,False,bd45cc63ddaa,ok
40,data/raw/MMOTU/OTU_2d/images/40.JPG,data/raw/MMOTU/OTU_3d/annotations/40.PNG,478,533,557,550,51746,False,811ef4b22315,ok
400,data/raw/MMOTU/OTU_2d/images/400.JPG,data/raw/MMOTU/OTU_2d/annotations/400.PNG,572,322,572,322,24588,False,6dc03caea453,ok
401,data/raw/MMOTU/OTU_2d/images/401.JPG,data/raw/MMOTU/OTU_2d/annotations/401.PNG,655,347,655,347,23400,False,b36707c3f613,ok
402,data/raw/MMOTU/OTU_2d/images/402.JPG,data/raw/MMOTU/OTU_2d/annotations/402.PNG,846,616,846,616,46488,False,f599bfee9a94,ok
403,data/raw/MMOTU/OTU_2d/images/403.JPG,data/raw/MMOTU/OTU_2d/annotations/403.PNG,959,535,959,535,182351,False,2ab76253cb76,ok
404,data/raw/MMOTU/OTU_2d/images/404.JPG,data/raw/MMOTU/OTU_2d/annotations/404.PNG,958,532,958,532,180741,False,1306be6d5d56,ok
405,data/raw/MMOTU/OTU_2d/images/405.JPG,data/raw/MMOTU/OTU_2d/annotations/405.PNG,958,533,958,533,161549,False,62a2da370645,ok
406,data/raw/MMOTU/OTU_2d/images/406.JPG,data/raw/MMOTU/OTU_2d/annotations/406.PNG,959,530,959,530,92238,False,8597d9c16beb,ok
407,data/raw/MMOTU/OTU_2d/images/407.JPG,data/raw/MMOTU/OTU_2d/annotations/407.PNG,958,531,958,531,101976,False,3b3e15513248,ok
408,data/raw/MMOTU/OTU_2d/images/408.JPG,data/raw/MMOTU/OTU_2d/annotations/408.PNG,957,532,957,532,98149,False,35af560e40b9,ok
409,data/raw/MMOTU/OTU_2d/images/409.JPG,data/raw/MMOTU/OTU_2d/annotations/409.PNG,958,532,958,532,99955,False,c13e63328f10,ok
41,data/raw/MMOTU/OTU_2d/images/41.JPG,data/raw/MMOTU/OTU_3d/annotations/41.PNG,481,533,560,552,61631,False,fb578c87fcb4,ok
410,data/raw/MMOTU/OTU_2d/images/410.JPG,data/raw/MMOTU/OTU_2d/annotations/410.PNG,833,604,833,604,87677,False,087e48d9e765,ok
411,data/raw/MMOTU/OTU_2d/images/411.JPG,data/raw/MMOTU/OTU_2d/annotations/411.PNG,959,535,959,535,74987,False,7aca785b95bc,ok
412,data/raw/MMOTU/OTU_2d/images/412.JPG,data/raw/MMOTU/OTU_2d/annotations/412.PNG,962,660,962,660,127415,False,31110976fbe5,ok
413,data/raw/MMOTU/OTU_2d/images/413.JPG,data/raw/MMOTU/OTU_2d/annotations/413.PNG,959,660,959,660,97947,False,8749cd8d9e46,ok
414,data/raw/MMOTU/OTU_2d/images/414.JPG,data/raw/MMOTU/OTU_2d/annotations/414.PNG,483,334,483,334,23435,False,9682249b932e,ok
415,data/raw/MMOTU/OTU_2d/images/415.JPG,data/raw/MMOTU/OTU_2d/annotations/415.PNG,876,595,876,595,80658,False,421d780516f7,ok
416,data/raw/MMOTU/OTU_2d/images/416.JPG,data/raw/MMOTU/OTU_2d/annotations/416.PNG,958,532,958,532,118085,False,5150404b7d81,ok
417,data/raw/MMOTU/OTU_2d/images/417.JPG,data/raw/MMOTU/OTU_2d/annotations/417.PNG,957,534,957,534,31668,False,0eacec974d23,ok
418,data/raw/MMOTU/OTU_2d/images/418.JPG,data/raw/MMOTU/OTU_2d/annotations/418.PNG,959,531,959,531,38683,False,0321c6850c15,ok
419,data/raw/MMOTU/OTU_2d/images/419.JPG,data/raw/MMOTU/OTU_2d/annotations/419.PNG,959,535,959,535,29804,False,5467991a4adb,ok
42,data/raw/MMOTU/OTU_2d/images/42.JPG,data/raw/MMOTU/OTU_3d/annotations/42.PNG,480,534,372,381,36754,False,db9a54f7fffd,ok
420,data/raw/MMOTU/OTU_2d/images/420.JPG,data/raw/MMOTU/OTU_2d/annotations/420.PNG,959,533,959,533,83732,False,4714f6c8d619,ok
421,data/raw/MMOTU/OTU_2d/images/421.JPG,data/raw/MMOTU/OTU_2d/annotations/421.PNG,957,531,957,531,13469,False,cd7a3f2617ad,ok
422,data/raw/MMOTU/OTU_2d/images/422.JPG,data/raw/MMOTU/OTU_2d/annotations/422.PNG,959,532,959,532,12619,False,45ef73e5be40,ok
423,data/raw/MMOTU/OTU_2d/images/423.JPG,data/raw/MMOTU/OTU_2d/annotations/423.PNG,961,534,961,534,60228,False,86177df301a0,ok
424,data/raw/MMOTU/OTU_2d/images/424.JPG,data/raw/MMOTU/OTU_2d/annotations/424.PNG,956,557,956,557,101929,False,61cd3c5de061,ok
425,data/raw/MMOTU/OTU_2d/images/425.JPG,data/raw/MMOTU/OTU_2d/annotations/425.PNG,831,602,831,602,84407,False,1b6d9baefad4,ok
426,data/raw/MMOTU/OTU_2d/images/426.JPG,data/raw/MMOTU/OTU_2d/annotations/426.PNG,479,537,479,537,38112,False,f0c767e9ca92,ok
427,data/raw/MMOTU/OTU_2d/images/427.JPG,data/raw/MMOTU/OTU_2d/annotations/427.PNG,479,536,479,536,38174,False,59d478081910,ok
428,data/raw/MMOTU/OTU_2d/images/428.JPG,data/raw/MMOTU/OTU_2d/annotations/428.PNG,482,270,482,270,9972,False,9dcceeed903e,ok
429,data/raw/MMOTU/OTU_2d/images/429.JPG,data/raw/MMOTU/OTU_2d/annotations/429.PNG,959,534,959,534,37095,False,c6e4a9e524d8,ok
43,data/raw/MMOTU/OTU_2d/images/43.JPG,data/raw/MMOTU/OTU_3d/annotations/43.PNG,481,534,371,376,36433,False,97776ced97bc,ok
430,data/raw/MMOTU/OTU_2d/images/430.JPG,data/raw/MMOTU/OTU_2d/annotations/430.PNG,1102,570,1102,570,49494,False,e6e5f0f66561,ok
431,data/raw/MMOTU/OTU_2d/images/431.JPG,data/raw/MMOTU/OTU_2d/annotations/431.PNG,649,327,649,327,18115,False,89d74fe71f65,ok
432,data/raw/MMOTU/OTU_2d/images/432.JPG,data/raw/MMOTU/OTU_2d/annotations/432.PNG,474,529,474,529,64558,False,38011268f591,ok
433,data/raw/MMOTU/OTU_2d/images/433.JPG,data/raw/MMOTU/OTU_2d/annotations/433.PNG,958,532,958,532,37798,False,636b6d153ead,ok
434,data/raw/MMOTU/OTU_2d/images/434.JPG,data/raw/MMOTU/OTU_2d/annotations/434.PNG,957,664,957,664,203042,False,ea0260bea011,ok
435,data/raw/MMOTU/OTU_2d/images/435.JPG,data/raw/MMOTU/OTU_2d/annotations/435.PNG,406,275,406,275,23882,False,3425604bd45b,ok
436,data/raw/MMOTU/OTU_2d/images/436.JPG,data/raw/MMOTU/OTU_2d/annotations/436.PNG,407,272,407,272,24168,False,53e7e1d4c6cc,ok
437,data/raw/MMOTU/OTU_2d/images/437.JPG,data/raw/MMOTU/OTU_2d/annotations/437.PNG,487,272,487,272,14174,False,78cf74eeb099,ok
438,data/raw/MMOTU/OTU_2d/images/438.JPG,data/raw/MMOTU/OTU_2d/annotations/438.PNG,959,533,959,533,84578,False,ccb708a29c8d,ok
439,data/raw/MMOTU/OTU_2d/images/439.JPG,data/raw/MMOTU/OTU_2d/annotations/439.PNG,957,531,957,531,42900,False,0486b9a2c5fd,ok
44,data/raw/MMOTU/OTU_2d/images/44.JPG,data/raw/MMOTU/OTU_3d/annotations/44.PNG,480,535,375,373,35817,False,692e6ce839dd,ok
440,data/raw/MMOTU/OTU_2d/images/440.JPG,data/raw/MMOTU/OTU_2d/annotations/440.PNG,958,534,958,534,56501,False,9e9e225e8a41,ok
441,data/raw/MMOTU/OTU_2d/images/441.JPG,data/raw/MMOTU/OTU_2d/annotations/441.PNG,481,266,481,266,11913,False,d324589e9c21,ok
442,data/raw/MMOTU/OTU_2d/images/442.JPG,data/raw/MMOTU/OTU_2d/annotations/442.PNG,958,533,958,533,38618,False,bdc2faf8c615,ok
443,data/raw/MMOTU/OTU_2d/images/443.JPG,data/raw/MMOTU/OTU_2d/annotations/443.PNG,490,269,490,269,28064,False,aa447b4645a7,ok
444,data/raw/MMOTU/OTU_2d/images/444.JPG,data/raw/MMOTU/OTU_2d/annotations/444.PNG,957,532,957,532,89542,False,c85ecfb80448,ok
445,data/raw/MMOTU/OTU_2d/images/445.JPG,data/raw/MMOTU/OTU_2d/annotations/445.PNG,957,529,957,529,85868,False,d6b45182d604,ok
446,data/raw/MMOTU/OTU_2d/images/446.JPG,data/raw/MMOTU/OTU_2d/annotations/446.PNG,478,533,478,533,100411,False,4e0a93f33d4c,ok
447,data/raw/MMOTU/OTU_2d/images/447.JPG,data/raw/MMOTU/OTU_2d/annotations/447.PNG,480,535,480,535,95769,False,50f9bbc71584,ok
448,data/raw/MMOTU/OTU_2d/images/448.JPG,data/raw/MMOTU/OTU_2d/annotations/448.PNG,958,534,958,534,11226,False,2916e2420645,ok
449,data/raw/MMOTU/OTU_2d/images/449.JPG,data/raw/MMOTU/OTU_2d/annotations/449.PNG,486,273,486,273,2603,False,ea239165880a,ok
45,data/raw/MMOTU/OTU_2d/images/45.JPG,data/raw/MMOTU/OTU_3d/annotations/45.PNG,941,536,544,554,87903,False,fc7d555d6d86,ok
450,data/raw/MMOTU/OTU_2d/images/450.JPG,data/raw/MMOTU/OTU_2d/annotations/450.PNG,955,532,955,532,20792,False,7f79bb7b2b86,ok
451,data/raw/MMOTU/OTU_2d/images/451.JPG,data/raw/MMOTU/OTU_2d/annotations/451.PNG,958,532,958,532,78714,False,0b65e0bd9535,ok
452,data/raw/MMOTU/OTU_2d/images/452.JPG,data/raw/MMOTU/OTU_2d/annotations/452.PNG,876,446,876,446,97303,False,543ff4a3e02c,ok
453,data/raw/MMOTU/OTU_2d/images/453.JPG,data/raw/MMOTU/OTU_2d/annotations/453.PNG,478,533,478,533,107609,False,1de6dc371a92,ok
454,data/raw/MMOTU/OTU_2d/images/454.JPG,data/raw/MMOTU/OTU_2d/annotations/454.PNG,484,532,484,532,98235,False,77bb3ec76f5f,ok
455,data/raw/MMOTU/OTU_2d/images/455.JPG,data/raw/MMOTU/OTU_2d/annotations/455.PNG,961,531,961,531,62981,False,c9691e23af5d,ok
456,data/raw/MMOTU/OTU_2d/images/456.JPG,data/raw/MMOTU/OTU_2d/annotations/456.PNG,959,662,959,662,80090,False,23b51833558c,ok
457,data/raw/MMOTU/OTU_2d/images/457.JPG,data/raw/MMOTU/OTU_2d/annotations/457.PNG,958,531,958,531,64539,False,305268f1c770,ok
458,data/raw/MMOTU/OTU_2d/images/458.JPG,data/raw/MMOTU/OTU_2d/annotations/458.PNG,959,530,959,530,36810,False,ed49c3ff71c5,ok
459,data/raw/MMOTU/OTU_2d/images/459.JPG,data/raw/MMOTU/OTU_2d/annotations/459.PNG,958,661,958,661,93758,False,a48435ae9c77,ok
46,data/raw/MMOTU/OTU_2d/images/46.JPG,data/raw/MMOTU/OTU_3d/annotations/46.PNG,480,534,554,551,91808,False,54995b4981b3,ok
460,data/raw/MMOTU/OTU_2d/images/460.JPG,data/raw/MMOTU/OTU_2d/annotations/460.PNG,959,662,959,662,97175,False,57fc53825e48,ok
461,data/raw/MMOTU/OTU_2d/images/461.JPG,data/raw/MMOTU/OTU_2d/annotations/461.PNG,958,529,958,529,57590,False,6b01a151d30a,ok
462,data/raw/MMOTU/OTU_2d/images/462.JPG,data/raw/MMOTU/OTU_2d/annotations/462.PNG,957,532,957,532,76398,False,e63bc9b5390a,ok
463,data/raw/MMOTU/OTU_2d/images/463.JPG,data/raw/MMOTU/OTU_2d/annotations/463.PNG,958,530,958,530,68158,False,53794977715b,ok
464,data/raw/MMOTU/OTU_2d/images/464.JPG,data/raw/MMOTU/OTU_2d/annotations/464.PNG,959,530,959,530,53459,False,1519f8e8cd7e,ok
465,data/raw/MMOTU/OTU_2d/images/465.JPG,data/raw/MMOTU/OTU_2d/annotations/465.PNG,1134,592,1134,592,25375,False,037c6e9345a3,ok
466,data/raw/MMOTU/OTU_2d/images/466.JPG,data/raw/MMOTU/OTU_2d/annotations/466.PNG,958,533,958,533,73089,False,e883ed9bfaf3,ok
467,data/raw/MMOTU/OTU_2d/images/467.JPG,data/raw/MMOTU/OTU_2d/annotations/467.PNG,959,532,959,532,161879,False,87d7a6b1a627,ok
468,data/raw/MMOTU/OTU_2d/images/468.JPG,data/raw/MMOTU/OTU_2d/annotations/468.PNG,959,535,959,535,131304,False,3529d60cc702,ok
469,data/raw/MMOTU/OTU_2d/images/469.JPG,data/raw/MMOTU/OTU_2d/annotations/469.PNG,480,533,480,533,78081,False,7e632bcb8842,ok
47,data/raw/MMOTU/OTU_2d/images/47.JPG,data/raw/MMOTU/OTU_3d/annotations/47.PNG,481,531,553,553,82193,False,d64c3e677662,ok
470,data/raw/MMOTU/OTU_2d/images/470.JPG,data/raw/MMOTU/OTU_2d/annotations/470.PNG,958,538,958,538,16578,False,9623745ac430,ok
471,data/raw/MMOTU/OTU_2d/images/471.JPG,data/raw/MMOTU/OTU_2d/annotations/471.PNG,957,532,957,532,100134,False,9aee8b09a554,ok
472,data/raw/MMOTU/OTU_2d/images/472.JPG,data/raw/MMOTU/OTU_2d/annotations/472.PNG,963,532,963,532,152555,False,bd1daacdbdd5,ok
473,data/raw/MMOTU/OTU_2d/images/473.JPG,data/raw/MMOTU/OTU_2d/annotations/473.PNG,1103,569,1103,569,46560,False,0a117e7d58ba,ok
474,data/raw/MMOTU/OTU_2d/images/474.JPG,data/raw/MMOTU/OTU_2d/annotations/474.PNG,1135,590,1135,590,176231,False,8a8985a0bb46,ok
475,data/raw/MMOTU/OTU_2d/images/475.JPG,data/raw/MMOTU/OTU_2d/annotations/475.PNG,798,615,798,615,88664,False,3cb594e06552,ok
476,data/raw/MMOTU/OTU_2d/images/476.JPG,data/raw/MMOTU/OTU_2d/annotations/476.PNG,958,534,958,534,16001,False,388aa92095f8,ok
477,data/raw/MMOTU/OTU_2d/images/477.JPG,data/raw/MMOTU/OTU_2d/annotations/477.PNG,962,558,962,558,136018,False,953f3b81a093,ok
478,data/raw/MMOTU/OTU_2d/images/478.JPG,data/raw/MMOTU/OTU_2d/annotations/478.PNG,485,283,485,283,35826,False,c765528536a6,ok
479,data/raw/MMOTU/OTU_2d/images/479.JPG,data/raw/MMOTU/OTU_2d/annotations/479.PNG,961,532,961,532,165782,False,d54bb5281af2,ok
48,data/raw/MMOTU/OTU_2d/images/48.JPG,data/raw/MMOTU/OTU_3d/annotations/48.PNG,568,592,367,380,64997,False,38308bf393fa,ok
480,data/raw/MMOTU/OTU_2d/images/480.JPG,data/raw/MMOTU/OTU_2d/annotations/480.PNG,805,672,805,672,77065,False,271210f94436,ok
481,data/raw/MMOTU/OTU_2d/images/481.JPG,data/raw/MMOTU/OTU_2d/annotations/481.PNG,915,535,915,535,60625,False,ede6f4911298,ok
482,data/raw/MMOTU/OTU_2d/images/482.JPG,data/raw/MMOTU/OTU_2d/annotations/482.PNG,566,707,566,707,53985,False,c62c81bc6dfe,ok
483,data/raw/MMOTU/OTU_2d/images/483.JPG,data/raw/MMOTU/OTU_2d/annotations/483.PNG,568,713,568,713,70699,False,6287a3c31dde,ok
484,data/raw/MMOTU/OTU_2d/images/484.JPG,data/raw/MMOTU/OTU_2d/annotations/484.PNG,568,713,568,713,4868,False,e0e1919a21bb,ok
485,data/raw/MMOTU/OTU_2d/images/485.JPG,data/raw/MMOTU/OTU_2d/annotations/485.PNG,566,695,566,695,46986,False,e16ec8331bdc,ok
486,data/raw/MMOTU/OTU_2d/images/486.JPG,data/raw/MMOTU/OTU_2d/annotations/486.PNG,569,701,569,701,39628,False,ba9d72448b52,ok
487,data/raw/MMOTU/OTU_2d/images/487.JPG,data/raw/MMOTU/OTU_2d/annotations/487.PNG,566,701,566,701,112759,False,5354ff7ac6b5,ok
488,data/raw/MMOTU/OTU_2d/images/488.JPG,data/raw/MMOTU/OTU_2d/annotations/488.PNG,569,707,569,707,116523,False,8bb714ecb75b,ok
489,data/raw/MMOTU/OTU_2d/images/489.JPG,data/raw/MMOTU/OTU_2d/annotations/489.PNG,569,714,569,714,151128,False,1f92319de7ad,ok
49,data/raw/MMOTU/OTU_2d/images/49.JPG,data/raw/MMOTU/OTU_3d/annotations/49.PNG,846,614,553,605,12337,False,b03f3b233f0c,ok
490,data/raw/MMOTU/OTU_2d/images/490.JPG,data/raw/MMOTU/OTU_2d/annotations/490.PNG,957,538,957,538,40187,False,21610340448d,ok
491,data/raw/MMOTU/OTU_2d/images/491.JPG,data/raw/MMOTU/OTU_2d/annotations/491.PNG,958,549,958,549,38739,False,a505990db7f5,ok
